SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME
22025,201935,0022500079,"Nov 28, 2025",LAC vs. MEM,L,40,6,18,0.333,4,13,0.308,7,7,1.0,1,6,7,11,2,0,5,5,23,3,1,James Harden
22025,201935,0022500059,"Nov 25, 2025",LAC @ LAL,L,37,9,21,0.429,3,12,0.25,8,8,1.0,1,4,5,9,2,0,5,3,29,-1,1,James Harden
22025,201935,0022500278,"Nov 23, 2025",LAC @ CLE,L,32,5,16,0.313,0,8,0.0,9,10,0.9,0,2,2,6,1,0,3,2,19,-15,1,James Harden
22025,201935,0022500268,"Nov 22, 2025",LAC @ CHA,W,35,17,26,0.654,10,16,0.625,11,14,0.786,1,2,3,7,1,0,2,1,55,22,1,James Harden
22025,201935,0022500264,"Nov 20, 2025",LAC @ ORL,L,31,8,16,0.5,5,11,0.455,10,12,0.833,1,4,5,8,2,0,5,1,31,-20,1,James Harden
22025,201935,0022500243,"Nov 17, 2025",LAC @ PHI,L,37,7,25,0.28,2,12,0.167,12,12,1.0,1,5,6,5,1,2,4,2,28,4,1,James Harden
22025,201935,0022500233,"Nov 16, 2025",LAC @ BOS,L,38,9,22,0.409,5,11,0.455,14,15,0.933,1,6,7,8,1,0,3,3,37,-8,1,James Harden
22025,201935,0022500046,"Nov 14, 2025",LAC @ DAL,W,51,13,25,0.52,6,12,0.5,9,11,0.818,2,12,14,11,1,2,3,3,41,8,1,James Harden
22025,201935,0022500224,"Nov 12, 2025",LAC vs. DEN,L,30,6,15,0.4,1,6,0.167,10,10,1.0,0,8,8,5,0,0,2,0,23,-24,1,James Harden
22025,201935,0022500206,"Nov 10, 2025",LAC vs. ATL,L,39,12,23,0.522,6,14,0.429,5,6,0.833,3,7,10,11,0,2,6,0,35,0,1,James Harden
22025,201935,0022500190,"Nov 08, 2025",LAC vs. PHX,L,41,4,15,0.267,2,10,0.2,3,4,0.75,0,0,0,13,0,0,3,2,13,-18,1,James Harden
22025,201935,0022500170,"Nov 04, 2025",LAC vs. OKC,L,30,7,17,0.412,5,9,0.556,6,6,1.0,0,6,6,6,1,0,2,2,25,2,1,James Harden
22025,201935,0022500164,"Nov 03, 2025",LAC vs. MIA,L,39,8,15,0.533,6,10,0.6,7,7,1.0,0,7,7,8,1,0,7,4,29,1,1,James Harden
22025,201935,0022500027,"Oct 31, 2025",LAC vs. NOP,W,39,8,19,0.421,4,13,0.308,4,5,0.8,1,4,5,14,2,0,4,2,24,3,1,James Harden
22025,201935,0022500127,"Oct 28, 2025",LAC @ GSW,L,32,6,15,0.4,1,5,0.2,7,7,1.0,0,4,4,1,2,0,3,1,20,-3,1,James Harden
22025,201935,0022500112,"Oct 26, 2025",LAC vs. POR,W,38,6,12,0.5,2,7,0.286,6,7,0.857,0,6,6,13,3,0,7,3,20,12,1,James Harden
22025,201935,0022500099,"Oct 24, 2025",LAC vs. PHX,W,28,8,12,0.667,5,7,0.714,9,9,1.0,0,7,7,7,0,1,4,2,30,22,1,James Harden
22025,201935,0022500087,"Oct 22, 2025",LAC @ UTA,L,29,5,12,0.417,2,9,0.222,3,4,0.75,0,2,2,11,0,0,2,1,15,-21,1,James Harden
22025,1628973,0022500796,"Feb 19, 2026",NYK vs. DET,L,38,12,20,0.6,3,7,0.429,6,6,1.0,0,6,6,8,2,0,6,4,33,-9,1,Jalen Brunson
22025,1628973,0022500780,"Feb 11, 2026",NYK @ PHI,W,30,3,6,0.5,2,3,0.667,0,0,0.0,1,3,4,4,0,0,2,1,8,21,1,Jalen Brunson
22025,1628973,0022500771,"Feb 10, 2026",NYK vs. IND,L,42,15,31,0.484,4,14,0.286,6,8,0.75,2,3,5,8,1,0,1,3,40,3,1,Jalen Brunson
22025,1628973,0022500757,"Feb 08, 2026",NYK @ BOS,W,33,12,21,0.571,4,8,0.5,3,3,1.0,1,2,3,8,0,0,3,1,31,20,1,Jalen Brunson
22025,1628973,0022500742,"Feb 06, 2026",NYK @ DET,L,31,4,20,0.2,0,8,0.0,4,6,0.667,0,4,4,4,2,0,0,2,12,-24,1,Jalen Brunson
22025,1628973,0022500726,"Feb 04, 2026",NYK vs. DEN,W,47,14,27,0.519,5,12,0.417,9,11,0.818,0,8,8,9,2,0,5,2,42,13,1,Jalen Brunson
22025,1628973,0022500718,"Feb 03, 2026",NYK @ WAS,W,31,7,16,0.438,1,6,0.167,6,7,0.857,0,1,1,4,2,0,0,2,21,32,1,Jalen Brunson
22025,1628973,0022500708,"Feb 01, 2026",NYK vs. LAL,W,37,4,15,0.267,2,6,0.333,2,2,1.0,1,6,7,13,1,0,1,0,12,11,1,Jalen Brunson
22025,1628973,0022500690,"Jan 30, 2026",NYK vs. POR,W,34,8,20,0.4,5,12,0.417,5,5,1.0,0,1,1,3,2,0,1,1,26,21,1,Jalen Brunson
22025,1628973,0022500675,"Jan 28, 2026",NYK @ TOR,W,30,5,13,0.385,0,3,0.0,3,3,1.0,0,1,1,4,0,1,4,4,13,3,1,Jalen Brunson
22025,1628973,0022500665,"Jan 27, 2026",NYK vs. SAC,W,35,9,17,0.529,4,8,0.5,6,7,0.857,0,3,3,4,0,1,2,2,28,17,1,Jalen Brunson
22025,1628973,0022500643,"Jan 24, 2026",NYK @ PHI,W,38,11,24,0.458,6,12,0.5,3,5,0.6,1,4,5,6,0,0,2,3,31,7,1,Jalen Brunson
22025,1628973,0022500622,"Jan 21, 2026",NYK vs. BKN,W,31,8,17,0.471,1,8,0.125,3,4,0.75,0,4,4,5,0,0,2,2,20,27,1,Jalen Brunson
22025,1628973,0022500016,"Jan 19, 2026",NYK vs. DAL,L,34,9,24,0.375,1,4,0.25,3,3,1.0,0,0,0,6,0,0,2,4,22,-15,1,Jalen Brunson
22025,1628973,0022500576,"Jan 14, 2026",NYK @ SAC,L,5,2,3,0.667,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,4,-8,1,Jalen Brunson
22025,1628973,0022500551,"Jan 11, 2026",NYK @ POR,W,37,10,19,0.526,3,9,0.333,3,3,1.0,0,6,6,8,1,0,2,4,26,18,1,Jalen Brunson
22025,1628973,0022500538,"Jan 09, 2026",NYK @ PHX,L,37,9,19,0.474,5,10,0.5,4,4,1.0,0,3,3,5,0,0,4,1,27,-2,1,Jalen Brunson
22025,1628973,0022500522,"Jan 07, 2026",NYK vs. LAC,W,33,9,12,0.75,4,5,0.8,4,4,1.0,0,3,3,7,0,1,2,2,26,-6,1,Jalen Brunson
22025,1628973,0022500502,"Jan 05, 2026",NYK @ DET,L,30,10,21,0.476,2,6,0.333,3,3,1.0,0,3,3,0,0,0,6,3,25,-18,1,Jalen Brunson
22025,1628973,0022500487,"Jan 03, 2026",NYK vs. PHI,L,35,10,21,0.476,2,4,0.5,9,12,0.75,0,4,4,4,0,0,4,1,31,-11,1,Jalen Brunson
22025,1628973,0022500479,"Jan 02, 2026",NYK vs. ATL,L,35,10,23,0.435,1,8,0.125,3,3,1.0,0,2,2,5,1,0,2,3,24,-9,1,Jalen Brunson
22025,1628973,0022500467,"Dec 31, 2025",NYK @ SAS,L,36,10,24,0.417,5,12,0.417,4,5,0.8,2,2,4,8,2,0,1,3,29,-1,1,Jalen Brunson
22025,1628973,0022500454,"Dec 29, 2025",NYK @ NOP,W,36,10,23,0.435,5,10,0.5,3,3,1.0,0,3,3,10,0,0,1,1,28,-1,1,Jalen Brunson
22025,1628973,0022500435,"Dec 27, 2025",NYK @ ATL,W,38,15,29,0.517,4,11,0.364,0,0,0.0,1,2,3,5,0,0,3,4,34,2,1,Jalen Brunson
22025,1628973,0022500009,"Dec 25, 2025",NYK vs. CLE,W,39,10,25,0.4,6,12,0.5,8,10,0.8,0,1,1,4,2,0,3,1,34,-17,1,Jalen Brunson
22025,1628973,0022500398,"Dec 21, 2025",NYK vs. MIA,W,38,15,26,0.577,6,13,0.462,11,11,1.0,0,3,3,8,0,0,0,5,47,10,1,Jalen Brunson
22025,1628973,0022500382,"Dec 19, 2025",NYK vs. PHI,L,37,7,22,0.318,1,7,0.143,7,8,0.875,3,3,6,9,0,0,0,3,22,-11,1,Jalen Brunson
22025,1628973,0022500372,"Dec 18, 2025",NYK @ IND,W,34,10,23,0.435,3,8,0.375,2,3,0.667,3,4,7,7,3,0,3,3,25,-16,1,Jalen Brunson
22025,1628973,0022501229,"Dec 13, 2025",NYK @ ORL,W,39,16,27,0.593,2,5,0.4,6,9,0.667,1,3,4,8,1,0,2,5,40,3,1,Jalen Brunson
22025,1628973,0022501202,"Dec 09, 2025",NYK @ TOR,W,39,13,19,0.684,6,9,0.667,3,5,0.6,0,3,3,4,0,1,3,1,35,4,1,Jalen Brunson
22025,1628973,0022500357,"Dec 07, 2025",NYK vs. ORL,W,38,10,23,0.435,1,7,0.143,9,12,0.75,1,1,2,9,0,0,2,2,30,11,1,Jalen Brunson
22025,1628973,0022500343,"Dec 05, 2025",NYK vs. UTA,W,31,9,17,0.529,6,9,0.667,9,9,1.0,0,2,2,4,0,0,0,2,33,37,1,Jalen Brunson
22025,1628973,0022500328,"Dec 03, 2025",NYK vs. CHA,W,37,9,16,0.563,1,5,0.2,7,8,0.875,0,2,2,5,3,0,2,3,26,12,1,Jalen Brunson
22025,1628973,0022500320,"Dec 02, 2025",NYK @ BOS,L,39,6,21,0.286,1,8,0.125,2,3,0.667,0,2,2,11,1,0,3,2,15,-4,1,Jalen Brunson
22025,1628973,0022500303,"Nov 30, 2025",NYK vs. TOR,W,34,6,19,0.316,1,6,0.167,5,5,1.0,2,4,6,7,0,0,2,0,18,25,1,Jalen Brunson
22025,1628973,0022500074,"Nov 28, 2025",NYK vs. MIL,W,39,12,21,0.571,4,6,0.667,9,10,0.9,1,0,1,5,1,0,3,2,37,10,1,Jalen Brunson
22025,1628973,0022500061,"Nov 26, 2025",NYK @ CHA,W,34,14,28,0.5,2,6,0.333,3,5,0.6,0,2,2,3,0,0,3,2,33,16,1,Jalen Brunson
22025,1628973,0022500285,"Nov 24, 2025",NYK @ BKN,W,33,10,19,0.526,4,9,0.444,3,3,1.0,1,2,3,3,1,0,0,1,27,9,1,Jalen Brunson
22025,1628973,0022500269,"Nov 22, 2025",NYK @ ORL,L,37,12,21,0.571,3,9,0.333,6,6,1.0,0,3,3,11,0,0,2,2,33,-13,1,Jalen Brunson
22025,1628973,0022500262,"Nov 19, 2025",NYK @ DAL,W,35,11,23,0.478,2,7,0.286,4,6,0.667,0,3,3,5,1,1,1,4,28,13,1,Jalen Brunson
22025,1628973,0022500215,"Nov 12, 2025",NYK vs. ORL,L,37,10,23,0.435,1,4,0.25,10,13,0.769,1,2,3,6,0,0,2,6,31,-20,1,Jalen Brunson
22025,1628973,0022500208,"Nov 11, 2025",NYK vs. MEM,W,36,11,19,0.579,6,9,0.667,4,4,1.0,0,5,5,10,0,0,6,1,32,22,1,Jalen Brunson
22025,1628973,0022500192,"Nov 09, 2025",NYK vs. BKN,W,29,6,14,0.429,3,8,0.375,4,4,1.0,0,0,0,7,0,0,4,1,19,36,1,Jalen Brunson
22025,1628973,0022500175,"Nov 05, 2025",NYK vs. MIN,W,33,9,20,0.45,3,7,0.429,2,2,1.0,1,6,7,10,1,0,4,4,23,16,1,Jalen Brunson
22025,1628973,0022500159,"Nov 03, 2025",NYK vs. WAS,W,32,6,17,0.353,1,5,0.2,3,3,1.0,0,1,1,9,1,0,2,1,16,21,1,Jalen Brunson
22025,1628973,0022500153,"Nov 02, 2025",NYK vs. CHI,W,32,10,22,0.455,4,11,0.364,7,7,1.0,0,5,5,3,2,0,2,2,31,5,1,Jalen Brunson
22025,1628973,0022500023,"Oct 31, 2025",NYK @ CHI,L,35,12,25,0.48,3,8,0.375,2,5,0.4,1,1,2,7,0,0,2,4,29,-6,1,Jalen Brunson
22025,1628973,0022500125,"Oct 28, 2025",NYK @ MIL,L,35,14,25,0.56,1,5,0.2,7,9,0.778,0,4,4,3,2,0,2,3,36,-11,1,Jalen Brunson
22025,1628973,0022500108,"Oct 26, 2025",NYK @ MIA,L,35,14,26,0.538,5,11,0.455,4,4,1.0,2,3,5,7,3,0,3,3,37,6,1,Jalen Brunson
22025,1628973,0022500018,"Oct 24, 2025",NYK vs. BOS,W,35,10,20,0.5,3,7,0.429,8,9,0.889,0,3,3,5,0,0,1,1,31,7,1,Jalen Brunson
22025,1628973,0022500003,"Oct 22, 2025",NYK vs. CLE,W,34,5,18,0.278,1,9,0.111,12,13,0.923,0,4,4,5,0,0,2,3,23,6,1,Jalen Brunson
22025,1628404,0022500796,"Feb 19, 2026",NYK vs. DET,L,28,5,8,0.625,0,0,0.0,1,2,0.5,0,4,4,3,0,0,1,1,11,-13,1,Josh Hart
22025,1628404,0022500780,"Feb 11, 2026",NYK @ PHI,W,29,2,9,0.222,1,3,0.333,1,1,1.0,2,5,7,9,1,0,1,0,6,32,1,Josh Hart
22025,1628404,0022500771,"Feb 10, 2026",NYK vs. IND,L,41,5,8,0.625,2,3,0.667,3,4,0.75,0,11,11,11,2,1,3,3,15,11,1,Josh Hart
22025,1628404,0022500757,"Feb 08, 2026",NYK @ BOS,W,26,7,14,0.5,2,6,0.333,3,4,0.75,0,6,6,3,0,0,1,4,19,10,1,Josh Hart
22025,1628404,0022500742,"Feb 06, 2026",NYK @ DET,L,25,2,7,0.286,1,2,0.5,0,0,0.0,0,6,6,2,0,0,1,1,5,-9,1,Josh Hart
22025,1628404,0022500718,"Feb 03, 2026",NYK @ WAS,W,22,1,3,0.333,1,3,0.333,1,2,0.5,0,7,7,7,0,0,0,0,4,34,1,Josh Hart
22025,1628404,0022500708,"Feb 01, 2026",NYK vs. LAL,W,36,8,11,0.727,3,4,0.75,1,1,1.0,0,4,4,2,0,1,0,3,20,7,1,Josh Hart
22025,1628404,0022500690,"Jan 30, 2026",NYK vs. POR,W,30,9,17,0.529,1,4,0.25,1,2,0.5,2,4,6,5,2,1,2,4,20,8,1,Josh Hart
22025,1628404,0022500675,"Jan 28, 2026",NYK @ TOR,W,35,7,11,0.636,4,7,0.571,4,6,0.667,1,4,5,6,2,0,2,4,22,10,1,Josh Hart
22025,1628404,0022500665,"Jan 27, 2026",NYK vs. SAC,W,31,2,6,0.333,0,2,0.0,3,3,1.0,1,8,9,4,3,0,4,2,7,-2,1,Josh Hart
22025,1628404,0022500643,"Jan 24, 2026",NYK @ PHI,W,37,4,9,0.444,1,3,0.333,1,5,0.2,5,8,13,7,0,1,1,3,10,5,1,Josh Hart
22025,1628404,0022500622,"Jan 21, 2026",NYK vs. BKN,W,25,5,5,1.0,1,1,1.0,0,0,0.0,0,9,9,3,1,0,2,2,11,19,1,Josh Hart
22025,1628404,0022500016,"Jan 19, 2026",NYK vs. DAL,L,28,3,6,0.5,2,5,0.4,0,0,0.0,1,5,6,3,0,0,2,5,8,-16,1,Josh Hart
22025,1628404,0022500584,"Jan 15, 2026",NYK @ GSW,L,37,1,7,0.143,0,2,0.0,3,4,0.75,2,3,5,10,0,0,1,2,5,-10,1,Josh Hart
22025,1628404,0022500576,"Jan 14, 2026",NYK @ SAC,L,32,4,7,0.571,2,4,0.5,0,2,0.0,0,5,5,5,0,1,2,2,10,-13,1,Josh Hart
22025,1628404,0022500551,"Jan 11, 2026",NYK @ POR,W,31,7,15,0.467,3,5,0.6,1,2,0.5,0,3,3,6,2,1,4,4,18,0,1,Josh Hart
22025,1628404,0022500009,"Dec 25, 2025",NYK vs. CLE,W,26,5,9,0.556,2,5,0.4,3,3,1.0,1,4,5,3,0,0,1,2,15,-19,1,Josh Hart
22025,1628404,0022500416,"Dec 23, 2025",NYK @ MIN,L,42,5,14,0.357,1,3,0.333,1,1,1.0,4,11,15,8,2,0,6,3,12,-5,1,Josh Hart
22025,1628404,0022500398,"Dec 21, 2025",NYK vs. MIA,W,33,5,10,0.5,3,5,0.6,0,0,0.0,1,9,10,5,2,0,0,3,13,4,1,Josh Hart
22025,1628404,0022500382,"Dec 19, 2025",NYK vs. PHI,L,34,2,7,0.286,1,3,0.333,0,0,0.0,2,8,10,6,1,0,3,1,5,-12,1,Josh Hart
22025,1628404,0022501229,"Dec 13, 2025",NYK @ ORL,W,31,6,12,0.5,0,4,0.0,0,0,0.0,1,5,6,6,3,1,3,6,12,-1,1,Josh Hart
22025,1628404,0022501202,"Dec 09, 2025",NYK @ TOR,W,36,8,11,0.727,4,7,0.571,1,1,1.0,1,5,6,4,2,0,3,0,21,13,1,Josh Hart
22025,1628404,0022500357,"Dec 07, 2025",NYK vs. ORL,W,34,7,13,0.538,3,5,0.6,0,0,0.0,0,12,12,1,2,1,0,2,17,-1,1,Josh Hart
22025,1628404,0022500343,"Dec 05, 2025",NYK vs. UTA,W,28,3,6,0.5,0,3,0.0,2,2,1.0,1,5,6,6,1,0,2,1,8,37,1,Josh Hart
22025,1628404,0022500328,"Dec 03, 2025",NYK vs. CHA,W,37,4,11,0.364,1,5,0.2,6,7,0.857,2,6,8,8,1,1,2,1,15,12,1,Josh Hart
22025,1628404,0022500320,"Dec 02, 2025",NYK @ BOS,L,36,7,11,0.636,4,7,0.571,1,1,1.0,2,5,7,4,1,0,2,3,19,-1,1,Josh Hart
22025,1628404,0022500303,"Nov 30, 2025",NYK vs. TOR,W,35,8,12,0.667,4,7,0.571,0,0,0.0,5,7,12,7,3,0,4,2,20,24,1,Josh Hart
22025,1628404,0022500074,"Nov 28, 2025",NYK vs. MIL,W,40,5,12,0.417,0,4,0.0,9,10,0.9,2,13,15,7,3,0,3,4,19,15,1,Josh Hart
22025,1628404,0022500061,"Nov 26, 2025",NYK @ CHA,W,34,8,13,0.615,4,6,0.667,2,2,1.0,2,6,8,7,3,0,2,5,22,20,1,Josh Hart
22025,1628404,0022500285,"Nov 24, 2025",NYK @ BKN,W,38,3,8,0.375,1,3,0.333,0,1,0.0,2,10,12,7,2,2,1,3,7,17,1,Josh Hart
22025,1628404,0022500269,"Nov 22, 2025",NYK @ ORL,L,29,5,9,0.556,1,5,0.2,1,1,1.0,1,4,5,2,0,0,2,6,12,-19,1,Josh Hart
22025,1628404,0022500262,"Nov 19, 2025",NYK @ DAL,W,30,5,10,0.5,3,4,0.75,3,4,0.75,3,7,10,5,1,1,1,5,16,8,1,Josh Hart
22025,1628404,0022500244,"Nov 17, 2025",NYK @ MIA,L,34,6,11,0.545,0,3,0.0,2,3,0.667,1,4,5,9,2,1,6,3,14,-11,1,Josh Hart
22025,1628404,0022500039,"Nov 14, 2025",NYK vs. MIA,W,34,5,8,0.625,1,1,1.0,1,2,0.5,1,10,11,10,1,0,3,4,12,3,1,Josh Hart
22025,1628404,0022500215,"Nov 12, 2025",NYK vs. ORL,L,18,4,10,0.4,1,5,0.2,1,1,1.0,1,2,3,2,1,1,3,2,10,-16,1,Josh Hart
22025,1628404,0022500208,"Nov 11, 2025",NYK vs. MEM,W,30,2,7,0.286,1,3,0.333,3,3,1.0,0,4,4,8,2,0,1,4,8,6,1,Josh Hart
22025,1628404,0022500192,"Nov 09, 2025",NYK vs. BKN,W,21,5,7,0.714,1,2,0.5,0,0,0.0,3,4,7,2,1,0,1,1,11,18,1,Josh Hart
22025,1628404,0022500175,"Nov 05, 2025",NYK vs. MIN,W,27,7,12,0.583,4,5,0.8,0,0,0.0,0,5,5,4,0,0,1,1,18,12,1,Josh Hart
22025,1628404,0022500159,"Nov 03, 2025",NYK vs. WAS,W,26,5,7,0.714,2,4,0.5,0,0,0.0,0,10,10,5,0,0,1,2,12,21,1,Josh Hart
22025,1628404,0022500153,"Nov 02, 2025",NYK vs. CHI,W,26,5,10,0.5,1,4,0.25,3,3,1.0,3,6,9,3,1,0,3,1,14,1,1,Josh Hart
22025,1628404,0022500023,"Oct 31, 2025",NYK @ CHI,L,15,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,2,0,-18,1,Josh Hart
22025,1628404,0022500125,"Oct 28, 2025",NYK @ MIL,L,26,1,5,0.2,1,4,0.25,0,0,0.0,1,3,4,4,2,0,2,0,3,-18,1,Josh Hart
22025,1628404,0022500108,"Oct 26, 2025",NYK @ MIA,L,29,2,5,0.4,0,2,0.0,2,4,0.5,3,2,5,5,1,0,3,1,6,2,1,Josh Hart
22025,1628404,0022500018,"Oct 24, 2025",NYK vs. BOS,W,19,1,8,0.125,0,3,0.0,0,0,0.0,6,8,14,3,0,0,0,3,2,-2,1,Josh Hart
22025,1629011,0022500796,"Feb 19, 2026",NYK vs. DET,L,19,2,4,0.5,0,0,0.0,3,6,0.5,4,2,6,0,2,1,0,1,7,-15,1,Mitchell Robinson
22025,1629011,0022500780,"Feb 11, 2026",NYK @ PHI,W,15,3,3,1.0,0,0,0.0,5,8,0.625,3,3,6,0,0,4,1,2,11,15,1,Mitchell Robinson
22025,1629011,0022500757,"Feb 08, 2026",NYK @ BOS,W,16,1,2,0.5,0,0,0.0,3,8,0.375,2,7,9,2,0,0,0,1,5,15,1,Mitchell Robinson
22025,1629011,0022500742,"Feb 06, 2026",NYK @ DET,L,20,2,2,1.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,3,4,-14,1,Mitchell Robinson
22025,1629011,0022500726,"Feb 04, 2026",NYK vs. DEN,W,23,5,5,1.0,0,0,0.0,0,0,0.0,1,7,8,0,1,1,0,5,10,3,1,Mitchell Robinson
22025,1629011,0022500708,"Feb 01, 2026",NYK vs. LAL,W,23,0,1,0.0,0,0,0.0,0,0,0.0,3,4,7,1,0,1,1,0,0,0,1,Mitchell Robinson
22025,1629011,0022500690,"Jan 30, 2026",NYK vs. POR,W,17,1,1,1.0,0,0,0.0,0,0,0.0,4,3,7,2,0,0,1,3,2,-1,1,Mitchell Robinson
22025,1629011,0022500665,"Jan 27, 2026",NYK vs. SAC,W,27,3,5,0.6,0,0,0.0,1,2,0.5,6,7,13,0,2,0,0,1,7,25,1,Mitchell Robinson
22025,1629011,0022500643,"Jan 24, 2026",NYK @ PHI,W,27,3,4,0.75,0,0,0.0,0,0,0.0,6,4,10,0,2,2,0,4,6,14,1,Mitchell Robinson
22025,1629011,0022500622,"Jan 21, 2026",NYK vs. BKN,W,17,3,3,1.0,0,0,0.0,1,2,0.5,3,4,7,0,1,2,1,3,7,20,1,Mitchell Robinson
22025,1629011,0022500016,"Jan 19, 2026",NYK vs. DAL,L,19,6,8,0.75,0,0,0.0,0,2,0.0,8,6,14,0,0,2,1,4,12,-11,1,Mitchell Robinson
22025,1629011,0022500596,"Jan 17, 2026",NYK vs. PHX,L,19,0,1,0.0,0,0,0.0,1,4,0.25,5,5,10,2,0,1,1,3,1,-5,1,Mitchell Robinson
22025,1629011,0022500576,"Jan 14, 2026",NYK @ SAC,L,19,3,3,1.0,0,0,0.0,2,4,0.5,7,4,11,0,1,1,0,3,8,-3,1,Mitchell Robinson
22025,1629011,0022500551,"Jan 11, 2026",NYK @ POR,W,25,3,5,0.6,0,0,0.0,0,0,0.0,6,5,11,2,3,3,0,1,6,11,1,Mitchell Robinson
22025,1629011,0022500538,"Jan 09, 2026",NYK @ PHX,L,24,4,5,0.8,0,0,0.0,0,0,0.0,8,6,14,1,0,0,1,3,8,0,1,Mitchell Robinson
22025,1629011,0022500522,"Jan 07, 2026",NYK vs. LAC,W,24,2,5,0.4,0,0,0.0,0,0,0.0,5,4,9,1,0,2,0,1,4,14,1,Mitchell Robinson
22025,1629011,0022500502,"Jan 05, 2026",NYK @ DET,L,25,1,3,0.333,0,0,0.0,0,0,0.0,3,7,10,1,0,1,0,1,2,-10,1,Mitchell Robinson
22025,1629011,0022500487,"Jan 03, 2026",NYK vs. PHI,L,19,1,2,0.5,0,0,0.0,0,1,0.0,3,2,5,2,2,0,1,5,2,-11,1,Mitchell Robinson
22025,1629011,0022500435,"Dec 27, 2025",NYK @ ATL,W,18,3,3,1.0,0,0,0.0,0,0,0.0,4,5,9,1,2,1,0,1,6,10,1,Mitchell Robinson
22025,1629011,0022500009,"Dec 25, 2025",NYK vs. CLE,W,17,0,1,0.0,0,0,0.0,0,2,0.0,8,5,13,2,0,1,1,2,0,0,1,Mitchell Robinson
22025,1629011,0022500416,"Dec 23, 2025",NYK @ MIN,L,26,1,4,0.25,0,0,0.0,0,0,0.0,6,1,7,1,1,2,2,3,2,-15,1,Mitchell Robinson
22025,1629011,0022500398,"Dec 21, 2025",NYK vs. MIA,W,22,3,4,0.75,0,0,0.0,3,3,1.0,2,5,7,2,2,1,0,3,9,6,1,Mitchell Robinson
22025,1629011,0022500382,"Dec 19, 2025",NYK vs. PHI,L,26,7,8,0.875,0,0,0.0,7,8,0.875,6,10,16,1,1,2,1,2,21,2,1,Mitchell Robinson
22025,1629011,0022501229,"Dec 13, 2025",NYK @ ORL,W,17,2,2,1.0,0,0,0.0,1,2,0.5,4,5,9,0,0,4,0,0,5,4,1,Mitchell Robinson
22025,1629011,0022501202,"Dec 09, 2025",NYK @ TOR,W,16,0,0,0.0,0,0,0.0,2,8,0.25,4,1,5,4,1,1,2,5,2,-6,1,Mitchell Robinson
22025,1629011,0022500357,"Dec 07, 2025",NYK vs. ORL,W,25,3,4,0.75,0,0,0.0,0,0,0.0,8,5,13,2,1,1,1,3,6,8,1,Mitchell Robinson
22025,1629011,0022500343,"Dec 05, 2025",NYK vs. UTA,W,16,2,2,1.0,0,0,0.0,0,0,0.0,3,4,7,1,2,1,1,1,4,13,1,Mitchell Robinson
22025,1629011,0022500320,"Dec 02, 2025",NYK @ BOS,L,16,0,0,0.0,0,0,0.0,1,4,0.25,4,1,5,0,0,0,0,0,1,-14,1,Mitchell Robinson
22025,1629011,0022500303,"Nov 30, 2025",NYK vs. TOR,W,17,1,4,0.25,0,0,0.0,0,2,0.0,7,8,15,0,0,0,0,1,2,17,1,Mitchell Robinson
22025,1629011,0022500074,"Nov 28, 2025",NYK vs. MIL,W,19,3,3,1.0,0,0,0.0,0,2,0.0,3,4,7,1,2,0,2,2,6,-4,1,Mitchell Robinson
22025,1629011,0022500061,"Nov 26, 2025",NYK @ CHA,W,17,0,0,0.0,0,0,0.0,0,0,0.0,0,5,5,1,3,1,0,1,0,18,1,Mitchell Robinson
22025,1629011,0022500269,"Nov 22, 2025",NYK @ ORL,L,17,3,3,1.0,0,0,0.0,0,0,0.0,1,2,3,0,0,2,1,4,6,-3,1,Mitchell Robinson
22025,1629011,0022500262,"Nov 19, 2025",NYK @ DAL,W,22,1,1,1.0,0,0,0.0,1,6,0.167,3,5,8,1,0,1,1,2,3,-12,1,Mitchell Robinson
22025,1629011,0022500244,"Nov 17, 2025",NYK @ MIA,L,18,2,3,0.667,0,0,0.0,1,2,0.5,5,6,11,1,1,0,1,2,5,4,1,Mitchell Robinson
22025,1629011,0022500039,"Nov 14, 2025",NYK vs. MIA,W,14,0,2,0.0,0,0,0.0,0,0,0.0,8,2,10,2,0,0,2,5,0,-5,1,Mitchell Robinson
22025,1629011,0022500215,"Nov 12, 2025",NYK vs. ORL,L,17,1,2,0.5,0,0,0.0,0,0,0.0,5,3,8,0,0,0,0,4,2,-11,1,Mitchell Robinson
22025,1629011,0022500192,"Nov 09, 2025",NYK vs. BKN,W,17,4,4,1.0,0,0,0.0,0,0,0.0,3,5,8,0,2,2,0,3,8,40,1,Mitchell Robinson
22025,1629011,0022500175,"Nov 05, 2025",NYK vs. MIN,W,16,4,5,0.8,0,0,0.0,0,1,0.0,9,1,10,1,1,3,1,1,8,7,1,Mitchell Robinson
22025,1629011,0022500153,"Nov 02, 2025",NYK vs. CHI,W,13,0,3,0.0,0,0,0.0,0,0,0.0,4,1,5,1,0,2,0,1,0,-1,1,Mitchell Robinson
